1730529290.4360175,208.1137237548828,1768.4990234375,0.05492837736431964,-1.5252501468840345,211.5859587424784,208.12195873633027,204.5719587309868
1730529290.555987,208.11354064941406,1768.5052490234375,0.05491472796711741,-1.5252512121484705,211.5859587424784,208.12195873633027,204.5719587309868
1730529290.6759832,208.1133575439453,1768.5118408203125,0.05489924938461496,-1.5252522774129065,211.5859587424784,208.12195873633027,204.5719587309868
1730529290.7959895,208.11318969726562,1768.5181884765625,0.05488461265805212,-1.5252538753095606,211.5859587424784,208.12195873633027,204.5719587309868
1730529290.915994,208.11300659179688,1768.524658203125,0.05487092588436172,-1.5252549405739966,211.5859587424784,208.12195873633027,204.5719587309868
1730529291.0359998,208.11280822753906,1768.5318603515625,0.054855957629495244,-1.5252560058384326,211.5859587424784,208.12195873633027,204.5719587309868
1730529291.1559808,208.1126251220703,1768.538330078125,0.054845239967123344,-1.5252570711028686,211.5859587424784,208.12195873633027,204.5719587309868
1730529291.2759783,208.11245727539062,1768.544677734375,0.0548323132108762,-1.5252581363673048,211.5859587424784,208.12195873633027,204.5719587309868
1730529291.3959794,208.11227416992188,1768.551025390625,0.05482011662455384,-1.5252592016317408,211.5859587424784,208.12195873633027,204.5719587309868
1730529291.5159872,208.11215209960938,1768.55517578125,0.01007921823079555,-1.5252613321606128,211.5859587424784,208.12195873633027,204.5719587309868
1730529291.6159873,208.1122589111328,1768.55126953125,0.0604439900001655,-1.5252634626894848,211.5859587424784,208.12195873633027,204.5719587309868
1730529291.7159932,208.1125030517578,1768.540283203125,0.1310479939157348,-1.525266125850575,211.5859587424784,208.12195873633027,204.5719587309868
1730529291.8159988,208.1129150390625,1768.5224609375,0.2018904238982143,-1.525269321643883,211.5859587424784,208.12195873633027,204.5719587309868
1730529291.9359803,208.11343383789062,1768.497314453125,0.27313476808113357,-1.525271984804973,211.5859587424784,208.12195873633027,204.5719587309868
1730529292.0559764,208.11459350585938,1768.4462890625,0.373843640396911,-1.5252762458627172,211.5859587424784,208.12195873633027,204.5719587309868
1730529292.1559827,208.11553955078125,1768.403564453125,0.44671136194460276,-1.5252789090238073,211.5859587424784,208.12195873633027,204.5719587309868
1730529292.2759788,208.1166534423828,1768.3529052734375,0.4476393766184173,-1.5252815721848971,211.5859587424784,208.12195873633027,204.5719587309868
1730529292.3959749,208.1179962158203,1768.293212890625,0.5366712809240927,-1.5252842353459874,211.5859587424784,208.12195873633027,204.5719587309868
