1730135352.8753457,208.02407836914062,1762.665771484375
1730135352.9753604,208.0240020751953,1762.66943359375
1730135353.0953643,208.02392578125,1762.673095703125
1730135353.215357,208.0238037109375,1762.678955078125
1730135353.3353462,208.02371215820312,1762.683349609375
1730135353.4353561,208.0236358642578,1762.68701171875
1730135353.555347,208.02354431152344,1762.69140625
1730135353.6753502,208.02346801757812,1762.695068359375
1730135353.7953572,208.0233917236328,1762.69873046875
1730135353.9153569,208.0232696533203,1762.70458984375
1730135354.035352,208.02317810058594,1762.708984375
1730135354.1553533,208.02310180664062,1762.712646484375
1730135354.275355,208.02301025390625,1762.717041015625
1730135354.3953633,208.02293395996094,1762.720703125
1730135354.5153513,208.02281188964844,1762.7265625
1730135354.6153567,208.02276611328125,1762.730224609375
1730135354.7353423,208.02264404296875,1762.734619140625
1730135354.8353455,208.0225067138672,1762.73828125
1730135354.9353473,208.0224151611328,1762.741943359375
1730135355.0553463,208.02232360839844,1762.746337890625
1730135355.1553936,208.0222930908203,1762.7471923828125
1730135355.2553968,208.02235412597656,1762.7408447265625
1730135355.3753438,208.0224151611328,1762.7276611328125
1730135355.4753468,208.02239990234375,1762.7073974609375
1730135355.5953565,208.02256774902344,1762.68017578125
1730135355.695373,208.02316284179688,1762.645751953125
1730135355.8153522,208.0247344970703,1762.5753173828125
1730135355.9153764,208.0256805419922,1762.5328369140625
1730135356.035352,208.02694702148438,1762.44677734375
1730135356.1553469,208.0279541015625,1762.361083984375
1730135356.2553523,208.0288543701172,1762.2808837890625
1730135356.3753448,208.02981567382812,1762.192626953125
1730135356.495356,208.03085327148438,1762.0960693359375
1730135356.6153512,208.0326385498047,1761.923583984375
1730135356.7153678,208.0338592529297,1761.80419921875
1730135356.8153706,208.034912109375,1761.701904296875
1730135356.9353492,208.03688049316406,1761.5084228515625
1730135357.0353758,208.03842163085938,1761.3582763671875
1730135357.155345,208.04043579101562,1761.16455078125
1730135357.2553468,208.0422821044922,1760.990966796875
1730135357.3553488,208.0442352294922,1760.80615234375
1730135357.4553497,208.04635620117188,1760.609619140625
1730135357.5753472,208.04861450195312,1760.400634765625
1730135357.6953475,208.0514678955078,1760.1326904296875
1730135357.795348,208.05401611328125,1759.894287109375
1730135357.8953488,208.05670166015625,1759.6414794921875
1730135358.0153623,208.0595245361328,1759.37353515625
1730135358.135351,208.06443786621094,1758.9111328125
1730135358.2353601,208.06777954101562,1758.599853515625
1730135358.3553565,208.07058715820312,1758.337646484375
1730135358.4753473,208.07662963867188,1757.7767333984375
1730135358.5953526,208.08070373535156,1757.3995361328125
1730135358.7153149,208.08502197265625,1757.0008544921875
1730135358.815353,208.09048461914062,1756.4925537109375
1730135358.9153621,208.09432983398438,1756.135009765625
