1730644436.9509277,208.13682556152344,1767.5355224609375
1730644437.050933,208.13682556152344,1767.5355224609375
1730644437.1709561,208.13682556152344,1767.5355224609375
1730644437.2909243,208.13682556152344,1767.5355224609375
1730644437.3909466,208.13682556152344,1767.5355224609375
1730644437.4909482,208.13682556152344,1767.5355224609375
1730644437.5909486,208.13682556152344,1767.5355224609375
1730644437.7109334,208.13682556152344,1767.5355224609375
1730644437.8309243,208.13682556152344,1767.5355224609375
1730644437.9309294,208.13682556152344,1767.5355224609375
1730644438.0309308,208.13682556152344,1767.5355224609375
1730644438.1509347,208.13682556152344,1767.5355224609375
1730644438.250936,208.13682556152344,1767.5355224609375
1730644438.3509402,208.13682556152344,1767.5355224609375
1730644438.4709382,208.13682556152344,1767.5355224609375
1730644438.5709698,208.13682556152344,1767.5355224609375
1730644438.6709888,208.13682556152344,1767.5355224609375
1730644438.7909484,208.13682556152344,1767.5355224609375
1730644438.9109318,208.13682556152344,1767.5355224609375
1730644439.010935,208.13682556152344,1767.5352783203125
1730644439.1109545,208.13694763183594,1767.529541015625
1730644439.2309294,208.13731384277344,1767.5135498046875
1730644439.3509398,208.13778686523438,1767.492431640625
1730644439.4509401,208.13841247558594,1767.464111328125
1730644439.5709333,208.1395721435547,1767.412353515625
1730644439.6709397,208.14015197753906,1767.3857421875
1730644439.7709506,208.1412811279297,1767.3355712890625
1730644439.8709624,208.14254760742188,1767.2779541015625
1730644439.9709675,208.14402770996094,1767.1988525390625
1730644440.0909524,208.14599609375,1767.0924072265625
1730644440.1909642,208.14788818359375,1767.0068359375
1730644440.3109248,208.1500701904297,1766.8931884765625
1730644440.4109302,208.1519775390625,1766.7890625
1730644440.5109534,208.1540069580078,1766.6761474609375
1730644440.6309397,208.15667724609375,1766.528564453125
1730644440.7509289,208.1591033935547,1766.3955078125
1730644440.8509443,208.16172790527344,1766.2528076171875
1730644440.9709873,208.16453552246094,1766.0999755859375
1730644441.090949,208.16940307617188,1765.8333740234375
1730644441.1909587,208.1727294921875,1765.65234375
1730644441.310931,208.17701721191406,1765.41943359375
1730644441.4309309,208.18167114257812,1765.1688232421875
1730644441.550936,208.1858367919922,1764.94580078125
1730644441.6509385,208.1902313232422,1764.709228515625
1730644441.7709286,208.19686889648438,1764.353759765625
1730644441.8709364,208.20094299316406,1764.13720703125
1730644441.9709618,208.20628356933594,1763.8521728515625
1730644442.090938,208.21432495117188,1763.424560546875
1730644442.1909425,208.2205047607422,1763.097412109375
1730644442.2909448,208.2270050048828,1762.751220703125
1730644442.4109378,208.2353973388672,1762.309326171875
1730644442.5309322,208.2443389892578,1761.8367919921875
1730644442.6309361,208.25225830078125,1761.418212890625
1730644442.7509565,208.26063537597656,1760.9764404296875
1730644442.8709338,208.27308654785156,1760.317626953125
1730644442.9709625,208.27870178222656,1760.0206298828125
1730644443.0709646,208.28916931152344,1759.399658203125
1730644443.1709714,208.29629516601562,1758.965087890625
1730644443.2909677,208.3100128173828,1758.0439453125
1730644443.3909721,208.3176727294922,1757.431884765625
1730644443.510948,208.3265838623047,1756.6610107421875
1730644443.6309333,208.3354949951172,1755.8509521484375
1730644443.7309358,208.3430938720703,1755.14697265625
1730644443.8509352,208.35092163085938,1754.41748046875
1730644443.9709485,208.35899353027344,1753.6634521484375
1730644444.0709672,208.36732482910156,1752.8858642578125
1730644444.1909258,208.38119506835938,1751.595458984375
1730644444.2909353,208.39015197753906,1750.761474609375
1730644444.3909447,208.39932250976562,1749.9075927734375
1730644444.490963,208.40866088867188,1749.0347900390625
1730644444.6109307,208.420166015625,1747.9632568359375
1730644444.7109313,208.43008422851562,1747.0509033203125
1730644444.810937,208.44032287597656,1746.1220703125
1730644444.9109395,208.45083618164062,1745.1771240234375
1730644445.0309243,208.463623046875,1744.0224609375
1730644445.1309385,208.47425842285156,1743.0438232421875
1730644445.2509382,208.48475646972656,1742.05078125
1730644445.370943,208.49717712402344,1740.8402099609375
1730644445.490946,208.50758361816406,1739.81591796875
1730644445.6109338,208.5247344970703,1738.1505126953125
1730644445.710956,208.53594970703125,1737.09716796875
1730644445.8309348,208.54978942871094,1735.8363037109375
1730644445.9309351,208.56141662597656,1734.7928466796875
1730644446.050939,208.57521057128906,1733.5494384765625
1730644446.150958,208.5864715576172,1732.5205078125
1730644446.2709482,208.597412109375,1731.498291015625
1730644446.3909428,208.60809326171875,1730.482666015625
1730644446.490949,208.6185760498047,1729.4737548828125
1730644446.6109407,208.62139892578125,1727.8541259765625
1730644446.73093,208.5900115966797,1726.6221923828125
1730644446.8309355,208.5228271484375,1725.5867919921875
1730644446.9509315,208.38430786132812,1724.3358154296875
1730644447.0509365,208.22225952148438,1723.29052734375
1730644447.1709359,208.02169799804688,1722.245849609375
1730644447.2709448,207.79580688476562,1721.199951171875
1730644447.370946,207.55560302734375,1720.151123046875
1730644447.4709477,207.3077392578125,1719.097900390625
1730644447.5909421,207.0558624267578,1718.0394287109375
1730644447.7109354,206.65167236328125,1716.333984375
1730644447.810969,206.41241455078125,1715.2596435546875
1730644447.930943,206.1604461669922,1713.9615478515625
1730644448.0509362,205.96466064453125,1712.6492919921875
1730644448.1509385,205.84544372558594,1711.5447998046875
1730644448.270953,205.76602172851562,1710.43310546875
1730644448.3909545,205.71900939941406,1709.31640625
1730644448.5109425,205.6916046142578,1707.5235595703125
1730644448.6109505,205.68727111816406,1706.4002685546875
1730644448.7309334,205.67376708984375,1705.052734375
1730644448.850948,205.63198852539062,1703.7039794921875
1730644448.9709458,205.5688934326172,1702.5791015625
1730644449.070946,205.48104858398438,1701.454345703125
1730644449.1909418,205.37814331054688,1700.329833984375
1730644449.2909484,205.22169494628906,1698.7545166015625
1730644449.4109294,205.0923309326172,1697.403076171875
1730644449.5109305,204.9908905029297,1696.275634765625
1730644449.6109486,204.90036010742188,1695.146484375
1730644449.7309313,204.8046417236328,1693.789794921875
1730644449.8509223,204.71630859375,1692.431640625
1730644449.9509294,204.64561462402344,1691.2991943359375
1730644450.0509374,204.58514404296875,1690.166748046875
1730644450.1509383,204.5396270751953,1689.0343017578125
1730644450.2709339,204.50927734375,1687.900634765625
1730644450.3709567,204.4988250732422,1686.7659912109375
1730644450.4909604,204.5061798095703,1685.1771240234375
1730644450.6109505,204.5225372314453,1683.8148193359375
